-1,RootNode
1,creature/ragnaros/ragnaros
2,creature/ragnaros/ragnaros_rig
3,creature/ragnaros/ragnaros_bone_0
4,creature/ragnaros/ragnaros_bone_1
5,creature/ragnaros/ragnaros_bone_3
6,creature/ragnaros/ragnaros_bone_4
7,creature/ragnaros/ragnaros_bone_5
8,creature/ragnaros/ragnaros_bone_7
9,creature/ragnaros/ragnaros_bone_9
10,creature/ragnaros/ragnaros_bone_11
11,creature/ragnaros/ragnaros_bone_13
12,creature/ragnaros/ragnaros_bone_15
13,creature/ragnaros/ragnaros_bone_20
14,creature/ragnaros/ragnaros_bone_24
15,creature/ragnaros/ragnaros_bone_34
16,creature/ragnaros/ragnaros_bone_38
17,creature/ragnaros/ragnaros_bone_2
18,creature/ragnaros/ragnaros_bone_6
19,creature/ragnaros/ragnaros_bone_8
20,creature/ragnaros/ragnaros_bone_10
21,creature/ragnaros/ragnaros_bone_12
22,creature/ragnaros/ragnaros_bone_14
23,creature/ragnaros/ragnaros_bone_16
24,creature/ragnaros/ragnaros_bone_17
25,creature/ragnaros/ragnaros_bone_18
26,creature/ragnaros/ragnaros_bone_19
27,creature/ragnaros/ragnaros_bone_21
28,creature/ragnaros/ragnaros_bone_25
29,creature/ragnaros/ragnaros_bone_35
30,creature/ragnaros/ragnaros_bone_39
31,creature/ragnaros/ragnaros_bone_40
32,creature/ragnaros/ragnaros_bone_47
33,creature/ragnaros/ragnaros_bone_50
34,creature/ragnaros/ragnaros_bone_51
35,creature/ragnaros/ragnaros_bone_121
36,creature/ragnaros/ragnaros_bone_114
37,creature/ragnaros/ragnaros_bone_115
38,creature/ragnaros/ragnaros_bone_116
39,creature/ragnaros/ragnaros_bone_119
40,creature/ragnaros/ragnaros_bone_120
41,creature/ragnaros/ragnaros_bone_22
42,creature/ragnaros/ragnaros_bone_26
43,creature/ragnaros/ragnaros_bone_117
44,creature/ragnaros/ragnaros_bone_27
45,creature/ragnaros/ragnaros_bone_28
46,creature/ragnaros/ragnaros_bone_29
47,creature/ragnaros/ragnaros_bone_36
48,creature/ragnaros/ragnaros_bone_41
49,creature/ragnaros/ragnaros_bone_42
50,creature/ragnaros/ragnaros_bone_43
51,creature/ragnaros/ragnaros_bone_48
52,creature/ragnaros/ragnaros_bone_52
53,creature/ragnaros/ragnaros_bone_53
54,creature/ragnaros/ragnaros_bone_54
55,creature/ragnaros/ragnaros_bone_58
56,creature/ragnaros/ragnaros_bone_60
57,creature/ragnaros/ragnaros_bone_62
58,creature/ragnaros/ragnaros_bone_69
59,creature/ragnaros/ragnaros_bone_76
60,creature/ragnaros/ragnaros_bone_80
