-1,RootNode
1,BlackCow
2,character_tauren_male_taurenmale_hd_rig
3,character_tauren_male_taurenmale_hd_bone_0
4,character_tauren_male_taurenmale_hd_bone_1
5,character_tauren_male_taurenmale_hd_bone_2
6,character_tauren_male_taurenmale_hd_bone_4
7,character_tauren_male_taurenmale_hd_bone_11
8,character_tauren_male_taurenmale_hd_bone_19
9,character_tauren_male_taurenmale_hd_bone_31
10,character_tauren_male_taurenmale_hd_bone_5
11,character_tauren_male_taurenmale_hd_bone_12
12,character_tauren_male_taurenmale_hd_bone_20
13,character_tauren_male_taurenmale_hd_bone_32
14,character_tauren_male_taurenmale_hd_bone_21
15,character_tauren_male_taurenmale_hd_bone_33
16,character_tauren_male_taurenmale_hd_bone_40
17,character_tauren_male_taurenmale_hd_bone_188
18,character_tauren_male_taurenmale_hd_bone_192
19,character_tauren_male_taurenmale_hd_bone_13
20,character_tauren_male_taurenmale_hd_bone_177
21,character_tauren_male_taurenmale_hd_bone_6
22,character_tauren_male_taurenmale_hd_bone_14
23,character_tauren_male_taurenmale_hd_bone_22
24,character_tauren_male_taurenmale_hd_bone_7
25,character_tauren_male_taurenmale_hd_bone_15
26,character_tauren_male_taurenmale_hd_bone_23
27,character_tauren_male_taurenmale_hd_bone_8
28,character_tauren_male_taurenmale_hd_bone_16
29,character_tauren_male_taurenmale_hd_bone_17
30,character_tauren_male_taurenmale_hd_bone_24
31,character_tauren_male_taurenmale_hd_bone_34
32,character_tauren_male_taurenmale_hd_bone_41
33,character_tauren_male_taurenmale_hd_bone_191
34,character_tauren_male_taurenmale_hd_bone_193
35,character_tauren_male_taurenmale_hd_bone_25
36,character_tauren_male_taurenmale_hd_bone_35
37,character_tauren_male_taurenmale_hd_bone_175
38,character_tauren_male_taurenmale_hd_bone_9
39,character_tauren_male_taurenmale_hd_bone_172
40,character_tauren_male_taurenmale_hd_bone_163
41,character_tauren_male_taurenmale_hd_bone_166
42,character_tauren_male_taurenmale_hd_bone_3
43,character_tauren_male_taurenmale_hd_bone_10
44,character_tauren_male_taurenmale_hd_bone_18
45,character_tauren_male_taurenmale_hd_bone_26
46,character_tauren_male_taurenmale_hd_bone_36
47,character_tauren_male_taurenmale_hd_bone_42
48,character_tauren_male_taurenmale_hd_bone_43
49,character_tauren_male_taurenmale_hd_bone_44
50,character_tauren_male_taurenmale_hd_bone_50
51,character_tauren_male_taurenmale_hd_bone_206
52,character_tauren_male_taurenmale_hd_bone_218
53,character_tauren_male_taurenmale_hd_bone_51
54,character_tauren_male_taurenmale_hd_bone_106
55,character_tauren_male_taurenmale_hd_bone_215
56,character_tauren_male_taurenmale_hd_bone_107
57,character_tauren_male_taurenmale_hd_bone_141
58,character_tauren_male_taurenmale_hd_bone_108
59,character_tauren_male_taurenmale_hd_bone_142
60,character_tauren_male_taurenmale_hd_bone_109
61,character_tauren_male_taurenmale_hd_bone_143
62,character_tauren_male_taurenmale_hd_bone_110
63,character_tauren_male_taurenmale_hd_bone_209
64,character_tauren_male_taurenmale_hd_bone_213
65,character_tauren_male_taurenmale_hd_bone_217
66,character_tauren_male_taurenmale_hd_bone_52
67,character_tauren_male_taurenmale_hd_bone_53
68,character_tauren_male_taurenmale_hd_bone_199
69,character_tauren_male_taurenmale_hd_bone_189
70,character_tauren_male_taurenmale_hd_bone_190
71,character_tauren_male_taurenmale_hd_bone_186
72,character_tauren_male_taurenmale_hd_bone_27
73,character_tauren_male_taurenmale_hd_bone_37
74,character_tauren_male_taurenmale_hd_bone_45
75,character_tauren_male_taurenmale_hd_bone_54
76,character_tauren_male_taurenmale_hd_bone_111
77,character_tauren_male_taurenmale_hd_bone_28
78,character_tauren_male_taurenmale_hd_bone_38
79,character_tauren_male_taurenmale_hd_bone_46
80,character_tauren_male_taurenmale_hd_bone_55
81,character_tauren_male_taurenmale_hd_bone_56
82,character_tauren_male_taurenmale_hd_bone_57
83,character_tauren_male_taurenmale_hd_bone_112
84,character_tauren_male_taurenmale_hd_bone_211
85,character_tauren_male_taurenmale_hd_bone_219
86,character_tauren_male_taurenmale_hd_bone_212
87,character_tauren_male_taurenmale_hd_bone_216
88,character_tauren_male_taurenmale_hd_bone_113
89,character_tauren_male_taurenmale_hd_bone_144
90,character_tauren_male_taurenmale_hd_bone_114
91,character_tauren_male_taurenmale_hd_bone_145
92,character_tauren_male_taurenmale_hd_bone_115
93,character_tauren_male_taurenmale_hd_bone_208
94,character_tauren_male_taurenmale_hd_bone_210
95,character_tauren_male_taurenmale_hd_bone_214
96,character_tauren_male_taurenmale_hd_bone_116
97,character_tauren_male_taurenmale_hd_bone_146
98,character_tauren_male_taurenmale_hd_bone_202
99,character_tauren_male_taurenmale_hd_bone_203
100,character_tauren_male_taurenmale_hd_bone_204
101,character_tauren_male_taurenmale_hd_bone_207
102,character_tauren_male_taurenmale_hd_bone_198
103,character_tauren_male_taurenmale_hd_bone_47
