-1,RootNode
1,Dummy01
2,Trim01_$AssimpFbx$_Translation
3,Trim01_$AssimpFbx$_Rotation
4,Trim01_$AssimpFbx$_GeometricTranslation
5,Trim01
6,Dummy02
7,Pivot01_$AssimpFbx$_Translation
8,Pivot01_$AssimpFbx$_Rotation
9,Pivot01_$AssimpFbx$_Scaling
10,Pivot01_$AssimpFbx$_GeometricTranslation
11,Pivot01
12,Dummy05
13,Top_Lid01_$AssimpFbx$_Translation
14,Top_Lid01_$AssimpFbx$_Rotation
15,Top_Lid01_$AssimpFbx$_Scaling
16,Top_Lid01_$AssimpFbx$_GeometricTranslation
17,Top_Lid01
18,Dummy06
19,Flaps01
20,Dummy07
21,Siren01_$AssimpFbx$_Translation
22,Siren01_$AssimpFbx$_Rotation
23,Siren01_$AssimpFbx$_Scaling
24,Siren01_$AssimpFbx$_GeometricTranslation
25,Siren01
26,Dummy03
27,Gun_Body01_$AssimpFbx$_Translation
28,Gun_Body01_$AssimpFbx$_Rotation
29,Gun_Body01_$AssimpFbx$_Scaling
30,Gun_Body01_$AssimpFbx$_GeometricTranslation
31,Gun_Body01
32,Bone18
33,Bone19
34,Barrels01_$AssimpFbx$_Translation
35,Barrels01_$AssimpFbx$_Rotation
36,Barrels01_$AssimpFbx$_Scaling
37,Barrels01_$AssimpFbx$_GeometricTranslation
38,Barrels01
39,Bone05
40,Bone13
41,Dummy04
42,Brace02
43,Bone01
44,Bone04
45,Bone03
46,Bone02
47,Bone17
48,Bone16
49,Bone08
50,Bone14
51,Bone10
52,Bone11
53,Bone12
54,Bone15
55,Bone09
56,Bone06

Trim01,
36.569927,6.759932,12.684908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.413990,8.763300,15.419657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.708344,-11.499077,15.419654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.569927,6.759932,12.684908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.708344,-11.499077,15.419654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.021278,-11.499688,12.684910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.021278,-11.499688,12.684910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.708344,-11.499077,15.419654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.403233,-31.767641,15.419655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.021278,-11.499688,12.684910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.403233,-31.767641,15.419655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.560234,-29.764887,12.684912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.560234,-29.764887,12.684912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.403233,-31.767641,15.419655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.803783,-31.773842,15.419659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.560234,-29.764887,12.684912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.803783,-31.773842,15.419659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.647858,-29.770487,12.684912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.647858,-29.770487,12.684912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.803783,-31.773842,15.419659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.509438,-11.511481,15.419661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
