-1,RootNode
1,world/expansion03/doodads/firelands/floatingrocks/firelands_floatingrock_01
2,world/expansion03/doodads/firelands/floatingrocks/firelands_floatingrock_01_rig
3,world/expansion03/doodads/firelands/floatingrocks/firelands_floatingrock_01_bone_0

world/expansion03/doodads/firelands/floatingrocks/firelands_floatingrock_01,
-727.041077,-4795.342285,-1610.960449,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-842.824280,-5180.035156,-1218.718140,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
534.811096,-4892.992188,-1242.188965,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-842.824280,-5180.035156,-1218.718140,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1953.130493,-4345.794922,-1236.417480,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1413.975830,-5258.576172,-928.452515,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1953.130493,-4345.794922,-1236.417480,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1916.108276,-4983.742676,-998.854370,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1413.975830,-5258.576172,-928.452515,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1916.108276,-4983.742676,-998.854370,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1953.130493,-4345.794922,-1236.417480,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2248.614746,-4848.136719,-1014.697754,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1953.130493,-4345.794922,-1236.417480,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2450.743652,-3527.067627,-1247.445435,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2248.614746,-4848.136719,-1014.697754,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2450.743652,-3527.067627,-1247.445435,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3089.545654,-4485.198242,-1219.818604,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2248.614746,-4848.136719,-1014.697754,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3436.405273,-3792.964600,-1170.036133,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3089.545654,-4485.198242,-1219.818604,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2450.743652,-3527.067627,-1247.445435,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1393.505615,4855.975586,-207.664230,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-737.768005,4341.352539,-319.815247,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-479.922546,4752.223633,24.863941,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-737.768005,4341.352539,-319.815247,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1393.505615,4855.975586,-207.664230,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1307.975586,4213.461914,-862.225891,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-479.922546,4752.223633,24.863941,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1247.815308,4940.205078,91.843971,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1393.505615,4855.975586,-207.664230,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1247.815308,4940.205078,91.843971,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1394.034302,5133.902344,74.629059,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1393.505615,4855.975586,-207.664230,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1393.505615,4855.975586,-207.664230,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1394.034302,5133.902344,74.629059,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1852.073242,5124.955078,41.165890,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2146.379395,-318.078217,-1686.355835,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1512.198120,182.703934,-1664.940796,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2119.303223,696.394409,-1748.517944,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2119.303223,696.394409,-1748.517944,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3040.650391,39.082973,-1790.839722,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2146.379395,-318.078217,-1686.355835,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2342.517334,-1458.354614,-1520.368652,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2146.379395,-318.078217,-1686.355835,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3040.650391,39.082973,-1790.839722,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3040.650391,39.082973,-1790.839722,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3268.382324,-1284.869995,-1525.368774,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2342.517334,-1458.354614,-1520.368652,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3040.650391,39.082973,-1790.839722,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2119.303223,696.394409,-1748.517944,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2819.230225,1132.303955,-1702.077637,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2819.230225,1132.303955,-1702.077637,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3608.491943,533.849365,-1701.571045,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3040.650391,39.082973,-1790.839722,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3268.382324,-1284.869995,-1525.368774,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3040.650391,39.082973,-1790.839722,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3608.491943,533.849365,-1701.571045,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3608.491943,533.849365,-1701.571045,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3822.994141,-713.191772,-1746.821045,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3268.382324,-1284.869995,-1525.368774,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3586.654785,-1861.841797,-1420.352417,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3268.382324,-1284.869995,-1525.368774,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
