-1,RootNode
1,MagniBronzebeard
2,creature_magnibronzebeard_magnibronzebeard_crystal_rig
3,creature_magnibronzebeard_magnibronzebeard_crystal_bone_0
4,creature_magnibronzebeard_magnibronzebeard_crystal_bone_1
5,creature_magnibronzebeard_magnibronzebeard_crystal_bone_2
6,creature_magnibronzebeard_magnibronzebeard_crystal_bone_4
7,creature_magnibronzebeard_magnibronzebeard_crystal_bone_10
8,creature_magnibronzebeard_magnibronzebeard_crystal_bone_17
9,creature_magnibronzebeard_magnibronzebeard_crystal_bone_5
10,creature_magnibronzebeard_magnibronzebeard_crystal_bone_11
11,creature_magnibronzebeard_magnibronzebeard_crystal_bone_18
12,creature_magnibronzebeard_magnibronzebeard_crystal_bone_26
13,creature_magnibronzebeard_magnibronzebeard_crystal_bone_32
14,creature_magnibronzebeard_magnibronzebeard_crystal_bone_147
15,creature_magnibronzebeard_magnibronzebeard_crystal_bone_12
16,creature_magnibronzebeard_magnibronzebeard_crystal_bone_134
17,creature_magnibronzebeard_magnibronzebeard_crystal_bone_131
18,creature_magnibronzebeard_magnibronzebeard_crystal_bone_6
19,creature_magnibronzebeard_magnibronzebeard_crystal_bone_13
20,creature_magnibronzebeard_magnibronzebeard_crystal_bone_14
21,creature_magnibronzebeard_magnibronzebeard_crystal_bone_19
22,creature_magnibronzebeard_magnibronzebeard_crystal_bone_27
23,creature_magnibronzebeard_magnibronzebeard_crystal_bone_33
24,creature_magnibronzebeard_magnibronzebeard_crystal_bone_148
25,creature_magnibronzebeard_magnibronzebeard_crystal_bone_133
26,creature_magnibronzebeard_magnibronzebeard_crystal_bone_130
27,creature_magnibronzebeard_magnibronzebeard_crystal_bone_7
28,creature_magnibronzebeard_magnibronzebeard_crystal_bone_132
29,creature_magnibronzebeard_magnibronzebeard_crystal_bone_3
30,creature_magnibronzebeard_magnibronzebeard_crystal_bone_8
31,creature_magnibronzebeard_magnibronzebeard_crystal_bone_15
32,creature_magnibronzebeard_magnibronzebeard_crystal_bone_16
33,creature_magnibronzebeard_magnibronzebeard_crystal_bone_20
34,creature_magnibronzebeard_magnibronzebeard_crystal_bone_28
35,creature_magnibronzebeard_magnibronzebeard_crystal_bone_34
36,creature_magnibronzebeard_magnibronzebeard_crystal_bone_41
37,creature_magnibronzebeard_magnibronzebeard_crystal_bone_65
38,creature_magnibronzebeard_magnibronzebeard_crystal_bone_79
39,creature_magnibronzebeard_magnibronzebeard_crystal_bone_66
40,creature_magnibronzebeard_magnibronzebeard_crystal_bone_80
41,creature_magnibronzebeard_magnibronzebeard_crystal_bone_67
42,creature_magnibronzebeard_magnibronzebeard_crystal_bone_81
43,creature_magnibronzebeard_magnibronzebeard_crystal_bone_68
44,creature_magnibronzebeard_magnibronzebeard_crystal_bone_82
45,creature_magnibronzebeard_magnibronzebeard_crystal_bone_69
46,creature_magnibronzebeard_magnibronzebeard_crystal_bone_83
47,creature_magnibronzebeard_magnibronzebeard_crystal_bone_70
48,creature_magnibronzebeard_magnibronzebeard_crystal_bone_163
49,creature_magnibronzebeard_magnibronzebeard_crystal_bone_71
50,creature_magnibronzebeard_magnibronzebeard_crystal_bone_160
51,creature_magnibronzebeard_magnibronzebeard_crystal_bone_156
52,creature_magnibronzebeard_magnibronzebeard_crystal_bone_157
